,id,text,label,topics
1239,126514718188900352,#Google #News: Unwrapping Ice Cream Sandwich on the Galaxy Nexus: (Cross-posted on the Google Mob... http://t.co/AgC6PCz7 #harshgandhitk,neutral,google
1240,126514697875894272,On Google+ then go here http://t.co/AwDFxDcI #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral,google
1241,126514441314500608,#Android #Google Download: Android 4.0 Ice Cream Sandwich SDK System Dump http://t.co/VyyAsBM6 #DhilipSiva,neutral,google
1242,126514438680489985,"#Android #Google Nexus Site Updated With ICS and Galaxy Nexus, Register to be Notified http://t.co/GHPDQALt #DhilipSiva",neutral,google
1243,126514435949993984,#Android #Google Official Promo Video Reveals Verizon Wireless Destination http://t.co/xKH7UGY4 #DhilipSiva,neutral,google
1244,126513983338450944,#google's galaxy #nexus just came out with #anroid4.0. http://t.co/p5kuIoox,neutral,google
1245,126513499890397185,BuzZz...: Google Wallet Introduction Video http://t.co/Q00gYwQH #Google #Wallet,neutral,google
1246,126513430508212224,"Google is rolling out a suite of new changes to its Google Docs service, including 50 new features for ... http://t.co/3j4Vd8WF #Google+",neutral,google
1247,126513429103128577,"Ballmer also said that the company has a ""variety of different ways"" to respond to Hangouts, the group ... http://t.co/brBjtB86 #Google+",neutral,google
1248,126513426968215552,"As far as I can tell, Google engineer Steve Yegge never intended to become famous for criticizing the c... http://t.co/SO1rCq0y #Google+",neutral,google
1249,126513317320736768,"#Google confirms #Nexus S will get #Ice_Cream_Sandwich -- for real this time (#Gingerbread devices, too) http://t.co/apLj6Tsk via @engadget",neutral,google
1250,126513307589935104,"www.geoloco.tv - #Geoloco, future of tech, brands, ads in location revolution - 11-3 San Francisco - keynotes #Google, #Facebook, #Starbucks",neutral,google
1251,126513117944496128,#Google confirms #Nexus S will get Ice Cream Sandwich -- for real this time (#Gingerbread http://t.co/vIoR326D,neutral,google
1252,126513115830554625,#Samsung Galaxy #Nexus hands-on (#video) http://t.co/w4muSKEm #android #galaxynexus #galaxynexus #google,neutral,google
1253,126513110264717312,#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/VonJhtjE #android40 #androidbeam,neutral,google
1254,126512932933734402,#Android #Google First Official Galaxy Nexus / Ice Cream Sandwich Promo Video With Feature Highlights... http://t.co/LtrC34VG #DhilipSiva,neutral,google
1255,126512471845515264,Discover #Keywords & #Business Critical Information to be No 1 on #Google read aspenIbiz #blog post http://t.co/Rotiieo0,neutral,google
1256,126512277720535040,Samsung and #Google Announce Galaxy Nexus and #Android 4.0Ice Cream Sandwich http://t.co/g6EOfUYY #news #android40,neutral,google
1257,126512269847826432,Android 4.0 SDK now available #google #android http://t.co/P05YR6PC,neutral,google
1258,126512265036959744,Android 4.0 SDK now available #google #android http://t.co/dB2Rzsu5 #neowin,neutral,google
1259,126512130752126976,"And my favorite, ""is @danielltosh gay?"" #Google #autocomplete",neutral,google
1260,126511907569020928,How do you get pink eye? #Google #autocomplete,neutral,google
1261,126511799947366401,"#Google unveils Ice Cream Sandwich, SDK is available now http://t.co/JHGldej9",neutral,google
1262,126511578777526273,#Android + #Google have all of the tools to reshape the market. I should probably take a break from all this #ICS talk. http://t.co/D6T2XYAD,neutral,google
1263,126511507088478208,"@LegiondaChosen1: Check out ""Big Hit feat. LegiondaChosen1 - I'm On 1 - Freestyle"" - http://t.co/IfxU5Za0 #Google Me!!",neutral,google
1264,126511425760935936,On Google+ then go here http://t.co/5tbv933W #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral,google
1265,126511400825790464,#google #icecream #galaxy #nexus http://t.co/gkoHBpN8,neutral,google
1266,126511380365983744,RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/gVbdhLiu by @MeghanKel,neutral,google
1267,126511358861778944,Why are manhole covers round? #Google #autocomplete,neutral,google
1268,126511243371610113,RT @NeowinFeed Google shows off new Ice Cream Sandwich features #google #android http://t.co/TAJFjSD9 #neowin,neutral,google
1269,126510915771301888,"RT @Div_Spartan: Fellow Michiganders, do the right thing. Get online! #Google helping #Michigan businesses get online http://t.co/npz2KwmQ",neutral,google
1270,126510801803673600,#Samsung #google #nexus,neutral,google
1271,126510781801046016,DAMN!!! #Galaxy #Nexus #Google #Android http://t.co/DL3cNtEU time for me to upgrade my Nexus S xD,neutral,google
1272,126510402359140352,#Android #Google Need Proof of Verizons Galaxy Nexus? http://t.co/jcP7bkvg #DhilipSiva,neutral,google
1273,126510393114898432,Galaxy Nexus #GalaxyNexus #Android #Google http://t.co/AWJHxwGT #followme,neutral,google
1274,126510377558216704,Android Ice Cream Sandwich adds Face Unlock feature http://t.co/45HxZE0o #Tech #google,neutral,google
1275,126510284536942592,#Google releases an Infinite Digital Bookcase http://t.co/12AuhZ6o by @MeghanKel,neutral,google
1276,126510143541231616,"#Google encrypts search data against hackers, marketers 'howl': http://t.co/nFwcQD9R | #divisions",neutral,google
1277,126510049039368192,#Google Android Ice Cream Sandwich OS http://t.co/VhntGols #technology #androidicecream #nexusprime #sandwichos,neutral,google
1278,126509936518762496,#Android #Google Video: Samsung Galaxy Nexus Announcement and Official Promo http://t.co/4ErExB4T #DhilipSiva,neutral,google
1279,126509922505596928,"#Android #Google ICS Has Completely Revamped Your Contacts Into The ""People"" app http://t.co/QDoGji0U #DhilipSiva",neutral,google
1280,126509783665745920,http://t.co/pUvXwjjc Is it #Google #bookmark or #links that bring site #traffic blogspot http://t.co/KPdXWPEB wp http://t.co/31g0geqy,neutral,google
1281,126509619819462657,#Facebook vs. #Google+ : Which #SocialMedia Platform is the Best for You? | @customerthink http://t.co/QqkviaAn,neutral,google
1282,126509495907135489,"Android 4.0 Ice Cream Sandwich Official, SDK Now Available http://t.co/9zUBrPE2 #tech #google",neutral,google
1283,126509381327134720,#goodtoknow #privacy #google http://t.co/Ye337YR6,neutral,google
1284,126509283260108800,Samsung Galaxy Nexus: Android 4.0 Smartphone Unveiled : http://t.co/b5jmtr1L #android #google #mobile #news,neutral,google
1285,126509226720903168,Samsung And Google Announce Galaxy Nexus http://t.co/I6r95xgK #samsung #galaxy #nexus #google #android #ICS #news #tech,neutral,google
1286,126508885992415232,#Google's #Android 4.0 Development Plan: Make Android Prettier http://t.co/7X0OFPuq @paidcontent,neutral,google
1287,126508842367463424,#Google springs #IceCreamSandwich on Samsung #GalaxyNexus smartphone. Android tablets soon? http://t.co/yyU5q0I7 (TabTimes),neutral,google
1288,126508789254979584,It tells you where to find your next drink. RT @RoycinD: What the fuck is a Barometer doing in a phone? Eh? #ICS #google #galaxynexus,neutral,google
1289,126508753997668352,"Good To Read: Google steps up its privacy game, launches Good To Know (ZDNet - Oct.18) #google http://t.co/qKthMjwo",neutral,google
1290,126508642060083200,"Thank you, Internet, for allowing me to be Bunny Watson for my friends. #google #imdb #allmusic",neutral,google
1291,126508398522019840,#Google weiterhin auf der Erfolgsspur http://t.co/lf3RkTcJ,neutral,google
1292,126508037400825857,Samsung e o Google lançam hoje o Galaxy Nexus e o Android 4.0 http://t.co/PW4KRE0F #google #samsung,neutral,google
1293,126508035416928256,RT @BatzayaB: #Google #Android Ice Cream Sandwich 4.0 (photos) http://t.co/XlJBYgIS,neutral,google
1294,126507982543532034,#Google #Android Ice Cream Sandwich 4.0 (photos) http://t.co/iK3Iq8KR,neutral,google
1295,126507925337411584,"#Google #Galaxy #Nexus, Miam !

http://t.co/8UpG3BOg",neutral,google
1296,126507911844339712,On Google+ then go here http://t.co/VS0UJozD #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral,google
1297,126507657472393216,#Google Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/D7ntPaIt,neutral,google
1298,126507418539671552,Google Galaxy Nexus http://t.co/vWpuA2gt #google #galaxynexus #android #ICS,neutral,google
1299,126506926069645312,Some people should not post replies in #Google+ threads. Their posts only continue to weaken their creditbility.,neutral,google
1300,126506902145347584,#Android #Google Android 4.0 (Ice Cream Sandwich) SDK and ADT 14 Released http://t.co/wG9xoNkg #DhilipSiva,neutral,google
1301,126506895124086784,"#Android #Google Official Galaxy Nexus Site Goes Live, Highlights Ice Cream Sandwich And Galaxy Nexus... http://t.co/4ijvupvq #DhilipSiva",neutral,google
1302,126506846499520512,Reading: Android 4.0 'Ice Cream Sandwich' Features Announced By Google (HuffPost- Oct.18) #google http://t.co/wmqNPcLV,neutral,google
1303,126506795958153216,Galaxy Nexus #Android ICS barometer will undoubtedly be used to add 3D to #Google Maps.,neutral,google
1304,126506701259157504,#Google+,neutral,google
1305,126506651271430144,@dwtalker that's some tough competition right there http://t.co/XP9LhjpR #TechWar #Google #Facebook #Apple #Amazon,neutral,google
1306,126506310228377600,#Android #Google Calling all speed demons - Galaxy Nexus! http://t.co/kma7ZnAf #DhilipSiva,neutral,google
1307,126506306201858049,#Android #Google Android Beam makes NFC for more than paying for things http://t.co/dxrbxjkB #DhilipSiva,neutral,google
1308,126506273662447616,Calling all speed demons - Galaxy Nexus! http://t.co/7OyVuqdq  #android #google,neutral,google
1309,126506272152502272,Android Beam makes NFC for more than paying for things http://t.co/3wKMrcTL  #android #google,neutral,google
1310,126505781553147904,Yeni Galaxy Nexus - http://t.co/QZcbA4Bx #google #galaxynexus,neutral,google
1311,126505768299147264,www.google.com/googlenexus #google #android #icecreamsandwich #googlenexus,neutral,google
1312,126505670446022656,RT @MikeMcCready: Dont Cast Your Google Adwords Net Too Wide | Mike McCready http://t.co/ms06fehi #google #adwords,neutral,google
1313,126505612690456576,"#Google, #Samsung unveil Ice Cream Sandwich powered Galaxy Nexus.. #Android4.0",neutral,google
1314,126505607116238848,I'm thinking seriously to make my own page in #wikipedia just to find myself in #google.,neutral,google
1315,126505424823402496,Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/9IvTJkit #Google,neutral,google
1316,126505412068511745,Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/QoXd3I0s #google,neutral,google
1317,126505392191705088,"Update : Google Officially calls Android Ice Cream Sandwich, Shouts Android 4.0 http://t.co/zzRuwrSk  #google #ics #android4",neutral,google
1318,126505364307984384,116 new #jobs posting for #google http://t.co/XfG6l29D  #jobely,neutral,google
1319,126505359161573377,Is Google Analytics Reverse-Engineering Facebook?: http://t.co/mJHRoa7L #google #facebook #media #digitalstrategy,neutral,google
1320,126505133587709953,RT @Ant0ineH: Twitter Will Beat #Google+ And #Facebook With Simplicity- #Twitter CEO http://t.co/melkHdb7 Beat? You aren't competitors,neutral,google
1321,126505094664568833,who the hell is #ambercole?? i dont feel like i care enough to #google this bitch so ill ask you guys!,neutral,google
1322,126504998799552513,#Pearson and #Google take advantage of the profound lack of LMS PD with their new offering http://t.co/4RsRDU4G Also do not do reporting,neutral,google
1323,126504923687960576,Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/qukDb5lb #google #mobile,neutral,google
1324,126504910844989440,#Google #Android #ICS #IceCreamSandwich,neutral,google
1325,126504893354741760,http://t.co/pUvXwjjc How do #CMM & #BBC get #massive #hits? Is #Google @ work? blogspot http://t.co/KPdXWPEB wp http://t.co/31g0geqy,neutral,google
1326,126504842469457922,"Google Reveals the Details of Android OS 4.0, Samsung Galaxy Nexus http://t.co/KyxuNP8I #google #android #samsung",neutral,google
1327,126504774047772672,#google must b having sum underlying reasoning 4 naming products after eatables #eclair #gingerbread #icecream #rawadosa #android,neutral,google
1328,126504709036056576,Installing the Ice Cream Sandwich SDK #android #google,neutral,google
1329,126504427275300864,Cool Infographic: Perks working for the big techs like #Google & #Facebook | http://t.co/lNEgf7Kn,neutral,google
1330,126504377862205441,On Google+ then go here http://t.co/K6BggvDx #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral,google
1331,126504319859175424,#Google To Begin Encrypting Searches & Outbound Clicks By Default With SSL Search http://t.co/xW7vh75e,neutral,google
1332,126504126665334784,#droidtweak #Video: #IceCreamSandwich on the #GalaxyNexus http://t.co/vBcl0OzP #googlephone #nexus1 #NexusS #google,neutral,google
1333,126504115508494337,Galaxy Nexus  the first Ice Cream Sandwich phone coming to Verizon http://t.co/BiPvBdxz  #android #google,neutral,google
1334,126504105530236928,@megd0630 we don't go site seeing for  igloos in Alaska don #giveitup your better off checking #google,neutral,google
1335,126503993768804352,Big Money... http://t.co/Ms6AwiX4 #seo #search #google #hack #sem #it #business #web #marketing #online #yes #hot #winning,neutral,google
1336,126503947560165376,RT @RUILIFESTYLE: #GOOGLE THE MIXTAPE http://t.co/v8zTtNVV,neutral,google
1337,126503706760974337,#Android #Google Meet the Samsung Galaxy Nexus and Ice Cream Sandwich http://t.co/2VWXzReW #DhilipSiva,neutral,google
1338,126503703514578944,#Samsung Galaxy Nexus is now confirmed http://t.co/v4LR34p3 #googlenews #mobile #android40icecreamsandwich #google,neutral,google
1339,126503693355982849,#Android #Google Android 4.0 SDK now available http://t.co/HI1cQ2si #DhilipSiva,neutral,google
1340,126503688595447810,#Android #Google Samsung Galaxy Nexus release details still in short supply http://t.co/s6A7Y9WT #DhilipSiva,neutral,google
1341,126503683142852608,#Android #Google Samsung Galaxy Nexus hands-on roundup http://t.co/RE1EnpaU #DhilipSiva,neutral,google
1342,126503627706732544,Dont Cast Your Google Adwords Net Too Wide | Mike McCready http://t.co/ms06fehi #google #adwords,neutral,google
1343,126503349657935872,"Google details Android 4.0 Ice Cream Sandwich, offers SDK http://t.co/mShfEQe6 #Android #Google",neutral,google
1344,126503090487705601,Dennis Goedegebuures Thoughts on Changes in #Google Analytics: I contacted Dennis and asked http://t.co/okCwNrpq,neutral,google
1345,126503088461848576,"Article Recap on the #Google Analytics ""Secure"" Change: Here are some articles we found after http://t.co/RPTLWMLo",neutral,google
1346,126502770130960384,#Google releases an Infinite Digital Bookcase http://t.co/FbvZq8Yp by @MeghanKel,neutral,google
1347,126502761608122368,"Check out "" @Legiondachosen1 ft. Big Hit - My Life's A Movie (snippet) - Prod. by @LegiondaChosen1"" - http://t.co/XjTCc7j7 #Google Me!!",neutral,google
1348,126502730264088576,Massive Galaxy Nexus/Ice Cream Sandwich Recap. - http://t.co/I8SW5Udz #galaxynexus #Google #ics #Samsung,neutral,google
1349,126502630578069504,#Android #Google Three UK to carry Samsung Galaxy Nexus http://t.co/Lt4m2HH4 #DhilipSiva,neutral,google
1350,126502626085969920,#Android #Google Google updates Nexus site with Galaxy Nexus details http://t.co/BeckhmA1 #DhilipSiva,neutral,google
1351,126502616128684032,Three UK to carry Samsung Galaxy Nexus http://t.co/SwvAcbxC  #android #google,neutral,google
1352,126502614086070273,Google updates Nexus site with Galaxy Nexus details http://t.co/LaSn4ol0  #android #google,neutral,google
1353,126502326356815872,"RT @tatn: #Google, #Samsung unveil Ice Cream Sandwich-powered Galaxy Nexus http://t.co/uY7KWJiY via @CNET #Android",neutral,google
1354,126502296916987904,"#Google, #Samsung Add Ice Cream Sandwich Phone http://t.co/oOdugpqG $AAPL $GOOG #hitech #gadgets #mkt #digital",neutral,google
1355,126502291799945217,"#google+ ...thoughts? to sign up or not to sign up, that is the question...",neutral,google
1356,126502250041454593,"#Google Ice Cream Sandwich, Nexus Prime Launch [LIVE BLOG] http://t.co/YD4FBog3 #uncategorized #android",neutral,google
1357,126502128737976321,#Google has been released #Android 4.0 platform http://t.co/mvdCD0v8,neutral,google
1358,126502101944778752,#Google Defaults to Encrypted HTTPS #Searches for Logged In Users [#Security] http://t.co/kzMZDxmE,neutral,google
1359,126502100308996097,"#Android #Google Samsung's Galaxy Nexus - It's Official, It's Headed For Global Availability, And It's... http://t.co/TI9Hy8LW #DhilipSiva",neutral,google
1360,126501988132327425,"Personal-finance #security #startup @BillGuard raises $10mn from #KhoslaVentures, Peter Thiels @FoundersFund n #Google http://t.co/UdlOQFsA",neutral,google
1361,126501882331017216,#google just invented #mango taste #icecream. even the #roboto is so #segoe. but it's ok. every oem will have to pay #ms anyway... LOL.,neutral,google
1362,126501647378690048,Embed Google Calendar To Your Wordpress Post: http://t.co/ah8km2JF #wordpress #google,neutral,google
1363,126501582274707457,#Google To Begin Encrypting Searches & Outbound Clicks By Default With SSL Search http://t.co/bf5zVm0U @searchengineland,neutral,google
1364,126501535160074240,"#samsung #google #galaxynexus We got the lowdown after the Hong Kong press release, check it out: http://t.co/OWhYR0YJ",neutral,google
1365,126501463752060928,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/lfpPk5Yk",neutral,google
1366,126501463726899200,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/qD1bqVm8",neutral,google
1367,126501463672369152,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/eizExUn0",neutral,google
1368,126501463663976448,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/DGGsNOh2",neutral,google
1369,126501463659790337,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/XPGHLC2o",neutral,google
1370,126501463626223616,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/rUkTyUJC",neutral,google
1371,126501463554924544,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/3GC0UEPM",neutral,google
1372,126501463529754624,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/STIfQWTU",neutral,google
1373,126501392163684353,#Google #Cloud Epson Artisan 837: According to Epson you can also upgrade the printer to support Google Clo... http://t.co/D6gFyji3 #TCN,neutral,google
1374,126501360089825280,Chrome Experiment - WebGL Bookcase - http://t.co/1GNsOwmu #Google,neutral,google
1375,126501176559677441,Word of Mouth and the Internet - YouTube http://t.co/UCD9sDx4 #google #searching #wom,neutral,google
1376,126501155999203328,@AtlantaSnoop yea I've seen my #location waaaay off on #google sites. Not a big deal but still strange. #spookygoogle,neutral,google
1377,126500867280093184,#Android #Google Galaxy Nexus Site is Live: Register and Relive the New Features http://t.co/7llRSpUO #DhilipSiva,neutral,google
1378,126500856026771456,On Google+ then go here http://t.co/iLjdQBpT #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral,google
1379,126500659833995265,#Google & Samsung announced their (hopeful) rebuttal to iPhone 4S tonight... site shows nice specs but no carriers yet. http://t.co/Z8SDgUT9,neutral,google
1380,126500532478148610,RT @GWGoddess: We could have told you this two years ago! http://t.co/6BZ6W7cf @Novell #GroupWise #Google,neutral,google
1381,126500276994711553,@Affan Fact! They still do everything better though #google,neutral,google
1382,126500259974234112,@jpobrien11 or windows bridge for windows phones and don't try and pretend apple didn't steal the notification bar from #google #droidtweets,neutral,google
1383,126500105762250752,What could a bookcase look like in 10 years...maybe this? http://t.co/i6YWQ7oR  #google #books,neutral,google
1384,126499963176886272,And thanks to TWIT's AAA crew for the live coverage of the #Google / Samsung announcement!,neutral,google
1385,126499722805522433,Check%RT @CadientGroup: $6% of women use #Google for info on health care vs 28% of men -&gt; http://t.co/QEfhPgX2 (via @nicolaziady) #hcsmeu,neutral,google
1386,126499577443532801,The competition: #Google introduces #Android 4.0 Ice Cream Sandwich and the Galaxy Nexus http://t.co/PCu88z7j,neutral,google
1387,126499521822867458,"Hide the women and children, break out the guns, #Google is going to encrypt your searches by default! http://t.co/2VbCGLgp #SEO",neutral,google
1388,126499346022805504,#Android #Google Android 4.0 Ice Cream Sandwich SDK is available today http://t.co/mTnbj9hD #DhilipSiva,neutral,google
1389,126499314393546752,RT @BrightSideNews: @Google and @Samsung Announce the #Galaxy #Nexus http://t.co/dZHvFxVh #Android #ICS #Icecreamsandwich #Google #Samsung,neutral,google
1390,126499293895987201,My thoughts on tonight's #Google Ice Cream Sandwich and #Samsung Galaxy Nexus talk: http://t.co/gu7ScKXL,neutral,google
1391,126498840831475712,#Android #Google Ice Cream Sandwich SDK now available http://t.co/K0tksZ1O #DhilipSiva,neutral,google
1392,126498825992019969,Ice Cream Sandwich SDK now available http://t.co/ZOgECNER  #android #google,neutral,google
1393,126498759143211008,@csg122 http://t.co/TBxLrvin Hopefully you check twitter often enough to find this article. :D #google #ICS,neutral,google
1394,126498593770184704,#Android #Google Galaxy Nexus Press Release http://t.co/JKrzYGBO #DhilipSiva,neutral,google
1395,126498481534808064,engineers #google Manny Marroquin #MannyMarroquin,neutral,google
1396,126498259228303360,@Google and @Samsung Announce the #Galaxy #Nexus http://t.co/dZHvFxVh #Android #ICS #Icecreamsandwich #Google #Samsung,neutral,google
1397,126498218501607426,RT @SamsungMobileCA #GALAXYNexus has arrived! #Samsung #Google,neutral,google
1398,126498101124005889,"Will the #Galaxy #Nexus be coming to #Sprint? No mention of price, carriers, or source release for ICS. Give us those info #Google!",neutral,google
1399,126497822009860096,"#Advertising #Blog Today's blog covers the #IGen and #Google's ""Parisian Love"" Debating with @smarch323 for your votes! http://t.co/x3JY4b2L",neutral,google
1400,126497423815213056,Siri's Search Capabilities vs Google Voice Search on Android - Tested http://t.co/YKiFTufX #apple #google #voip,neutral,google
1401,126497339933327360,#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/zYKEr3ax via @engadget,neutral,google
1402,126497339073495040,"#Android #Google Android 4.0 Ice Cream Sandwich Official, SDK Now Available http://t.co/rXuPIW2U #DhilipSiva",neutral,google
1403,126497335831306240,On Google+ then go here http://t.co/kDHaUfDl #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral,google
1404,126497288301457408,"Samsung Galaxy Nexus - the new official Google smartphone with Android 4.0 ""Ice-Cream Sandwich"" http://t.co/S8hSL06q #Google #Android",neutral,google
1405,126497256382803968,#Google releases the latest version of #Android 4.0  #IceCreamSandwich http://t.co/fB7y5E1e,neutral,google
1406,126497160345829376,"Also, I maybe missing something here. But I thought #Google bought #Motorola Mobile? So, what's with all the #Samsung Love??",neutral,google
1407,126497100866387969,ahahaa for the twitpic... the power of #google,neutral,google
1408,126496951746301952,"RT @whymicrosoft: Googles Ad revenue for Q3 was 96% of total revenue. So, are #Google customers the commodity being sold to advertisers?",neutral,google
1409,126496930204352512,#Google #Samsung #GalaxyNexus http://t.co/1C5iEpPk,neutral,google
1410,126496891797118976,RT @mashable #Google Launches #Android Ice Cream Sandwich OS http://t.co/zxfeb0ld,neutral,google
1411,126496835933179904,"#Android #Google Galaxy Nexus and Ice Cream Sandwich Promo Video Released, Verizon Spotted in... http://t.co/1niTrTzu #DhilipSiva",neutral,google
1412,126496835920609280,#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/dduu9ffd,neutral,google
1413,126496802634612736,RT @dalmaer: WebGL infinite bookcase UI http://t.co/bvu1qtkT #google,neutral,google
1414,126496726143086592,#TeamGoogleNexus RT @B__Y #Google + #Samsung = Perfect #Icecream sandwich #GalaxyNexus,neutral,google
1415,126496688163655680,#Google does away with #Buzz - http://t.co/uqMIQbBT #SearchEngine #Search #SocialNetworking #Social #Network,neutral,google
1416,126496634120056832,Add me to your circles on #Google+,neutral,google
1417,126496553811709952,#Google Buzz to the junkyard along with four other services including Jaiku http://t.co/XzxMHuuu &gt; liked Jaiku,neutral,google
1418,126496553748803586,#Google Buzz to the junkyard along with four other services including Jaiku http://t.co/lm79ZlWA &gt; liked Jaiku,neutral,google
1419,126496493648609280,#Google (and #Twitter ) get ready for the debut of #IceCreamSandwich http://t.co/T36KZ6gf,neutral,google
1420,126496303738912769,"3 new stuffs today, #Motorola #razr, #Samsung #Galaxy #Nexus, #Google #Android 4.0 #IceCreamSandwich #ICS ~",neutral,google
1421,126496131554344960,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/rUkTyUJC,neutral,google
1422,126496131545960449,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/STIfQWTU,neutral,google
1423,126496131529183232,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/3GC0UEPM,neutral,google
1424,126496131441102848,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/qD1bqVm8,neutral,google
1425,126496131411742721,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/eizExUn0,neutral,google
1426,126496131382382592,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/XPGHLC2o,neutral,google
1427,126496131378188289,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/lfpPk5Yk,neutral,google
1428,126496131374006272,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/DGGsNOh2,neutral,google
1429,126496068467822593,"#Google, #Samsung unveil Ice Cream Sandwich-powered Galaxy Nexus http://t.co/qtiCdIvd via @CNET #Android",neutral,google
1430,126495741014315008,Motorola Droid Razr vs. Samsung Galaxy Nexus (chart) - CNET (blog) http://t.co/oRkTnT7R #nexus #one #google,neutral,google
1431,126495706356789248,"""#Google, Samsung unveil Ice Cream Sandwich-powered #Galaxy #Nexus"" - http://t.co/r8f0jmGY",neutral,google
1432,126495690636529664,#Microsoft's Ballmer: Were beating #Google in the #cloud http://t.co/XIq3v54f,neutral,google
1433,126495653747634176,Guess what I spotted a couple days ago... didn't expect to see one especially in the West Village #Google http://t.co/Xop25kvU,neutral,google
1434,126495319792959488,20% searches on  #Google  are related to location. 33% mobile search queries have local intent.,neutral,google
1435,126495268538560512,"RT @ChWilhelm: #Google Wallet adds #coupons, rewards, and more #retail partners http://t.co/1s3wWs54 #li",neutral,google
1436,126495169536208896,@OccupyWallSt #Apple stock DOWN despite #iPhone monumental SALES = #ocuupy #GOOGLE & #Verizon--i smell a #conspiracy!,neutral,google
1437,126495125303083009,#Google announces #Android #Beam for sharing between Android Phones. Based on NFC technology. http://t.co/bc7yhhR4,neutral,google
1438,126495072102522880,How to Create your own Google Maps http://t.co/yyNzSP8J #google #maps,neutral,google
1439,126495001868906496,"Sucks that I just threw down $3 for a panorama app when #ICS will have it as standard. Oh #Google, you pleasant bastards, you!",neutral,google
1440,126494909548077056,It Is Indeed #Apple & #Google vs #TheOldWay!,neutral,google
1441,126494729474015232,@Ayy_Queen #google it lol espn too,neutral,google
1442,126494691016441857,The better question is if (and when) current devices will get the update.  #Android #Google #IceCreamSandwich,neutral,google
1443,126494645403398145,I just noticed that #google+ has introduced real time search.,neutral,google
1444,126494532857643008,$6% of women use #Google for info on health care vs 28% of men -&gt; http://t.co/PM6wxvQb (via @nicolaziady) #hcsmeu #epharma,neutral,google
1445,126494358508806144,Just Been To The Future And Back lol... Just Watch Something Happening Tomorrow Morning! #Google #Android,neutral,google
1446,126494314057568256,"Thank you for the laughs #Google, ""tapping my peepz"", white suit, face unlock fail, using an LED screen for a video cast. Love it anyway &lt;3",neutral,google
1447,126494171065364480,Soooooo @VerizonWireless... All eyes on you! When can we order? #Nexus #Samsung #Google #ICS,neutral,google
1448,126494094276042752,"Android Beam, panorama, Gmail offline, lockscreen, contacts, facial recognition unlock... #IceCreamSandwich #NexusPrime #Google",neutral,google
1449,126493962499391488,Looking at some of the new features of #ICS it looks like #Google got some inspiration from #CyanogenMod.,neutral,google
1450,126493954429550593,All the info on Ice Cream Sandwich here : http://t.co/f0rNfGPA @twandroid #google #nexusprime #ics #android,neutral,google
1451,126493895625424896,WebGL infinite bookcase UI http://t.co/bvu1qtkT #google,neutral,google
1452,126493811638677504,RT @charmybird Soon. Getting ready for the party. #google #android #icecreamsandwich http://t.co/puMwmM9m,neutral,google
